race_id,entry_id,race_date,Year,MonthDay,JyoCD,Kaiji,Nichiji,RaceNum,Wakuban,Umaban,KettoNum,Bamei,SexCD,Barei,ChokyosiCode,ChokyosiRyakusyo,KisyuCode,KisyuRyakusyo,Futan,BaTaijyu,ZogenFugo,ZogenSa,IJyoCD,NyusenJyuni,KakuteiJyuni,Odds,Ninki,Time,ChakusaCD,HaronTimeL3,Jyuni1c,Jyuni2c,Jyuni3c,Jyuni4c,YoubiCD,GradeCD,SyubetuCD,JyokenCD1,JyokenCD2,JyokenCD3,JyokenCD4,JyokenCD5,JyokenName,Kyori,TrackCD,CourseKubunCD,HassoTime,TorokuTosu,SyussoTosu,TenkoCD,SibaBabaCD,DirtBabaCD,TanOdds,TanNinki,TanVote,FukuOddsLow,FukuOddsHigh,FukuNinki,FukuVote,tan_odds,tan_ninki,fuku_odds_low,fuku_odds_high,fuku_ninki,ra_join_found,o1_join_found,tan_pay,tan_pay_ninki,tan_slot,tan_payout_record_found,fuku_pay,fuku_pay_ninki,fuku_slot,fuku_payout_record_found,is_normal_runner,is_abnormal_result,target_win,target_ren,target_place,is_win_paid,is_place_paid
2017010506010105,201701050601010502,2017-01-05,2017,105,06,1,1,5,1,2,2014103874,マイネルゲドゥルト,1,3,00423,上原博之,01051,嘉藤貴行,56.0,48.2,-,0.4,0,14,14,124.1,14,205.0,1,37.5,4,4,5,9,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010503,2017-01-05,2017,105,06,1,1,5,2,3,2014109059,スイートルージュ,2,3,01100,松山将樹,01143,原田和真,52.0,44.4,-,0.8,0,16,16,474.6,16,208.7,T,40.0,16,16,16,16,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010504,2017-01-05,2017,105,06,1,1,5,2,4,2014101854,スペリオルシチー,1,3,01020,相沢郁,01150,石川裕紀,55.0,45.0,+,0.4,0,9,9,9.4,2,204.3,H,37.0,2,2,2,2,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010505,2017-01-05,2017,105,06,1,1,5,3,5,2014103191,オールデン,1,3,00405,小西一男,01162,木幡巧也,54.0,45.2,,0.0,0,7,7,19.8,6,204.1,K,36.6,6,6,5,5,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010506,2017-01-05,2017,105,06,1,1,5,3,6,2014105186,トモジャバルジャン,1,3,01026,鈴木伸尋,00641,柴田善臣,56.0,51.4,-,0.4,0,11,11,175.6,15,204.4,K,36.7,8,7,8,9,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010507,2017-01-05,2017,105,06,1,1,5,4,7,2014104266,ヒノアカツキ,1,3,01145,奥村武,01075,田辺裕信,56.0,51.8,+,0.6,0,12,12,12.0,3,204.5,34,36.3,12,13,13,13,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010508,2017-01-05,2017,105,06,1,1,5,4,8,2014103700,ミニマルプラン,2,3,00420,宗像義忠,01117,丸田恭介,54.0,40.4,-,1.8,0,6,6,95.4,13,204.1,12,36.2,12,11,11,12,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010509,2017-01-05,2017,105,06,1,1,5,5,9,2014100916,クリップスプリンガ,1,3,01063,的場均,00684,田中勝春,56.0,42.8,-,0.2,0,5,5,19.9,7,204.0,H,36.3,8,7,8,9,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010510,2017-01-05,2017,105,06,1,1,5,5,10,2014105104,トータルソッカー,1,3,00349,尾形充弘,01151,井上敏樹,54.0,49.6,+,0.8,0,3,3,29.2,9,203.8,114,35.8,10,11,11,6,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,590,10,3,1,1,0,0,0,1,0,1
2017010506010105,201701050601010511,2017-01-05,2017,105,06,1,1,5,6,11,2014105153,ヤンチャボウズ,1,3,01076,小笠倫弘,01029,武士沢友,56.0,45.0,+,0.6,0,15,15,92.2,12,206.9,T,39.6,3,3,2,3,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010512,2017-01-05,2017,105,06,1,1,5,6,12,2014105397,ロイヤルアイザック,1,3,01119,田中剛,00663,蛯名正義,56.0,46.4,-,0.2,0,10,10,19.4,5,204.3,A,36.6,11,10,8,6,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010513,2017-01-05,2017,105,06,1,1,5,7,13,2014105898,ワンナイトインパリ,1,3,01038,手塚貴久,01077,石橋脩,56.0,49.0,-,0.2,0,8,8,16.8,4,204.3,114,36.1,15,14,13,13,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010514,2017-01-05,2017,105,06,1,1,5,7,14,2014100731,マイネルヴンシュ,1,3,01094,水野貴広,01091,丹内祐次,56.0,45.4,-,0.4,0,4,4,56.3,11,204.0,112,36.7,4,4,2,3,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010105,201701050601010515,2017-01-05,2017,105,06,1,1,5,8,15,2014100701,マイネルパンドーロ,1,3,00408,田中清隆,00422,内田博幸,56.0,45.2,+,0.2,0,1,1,20.6,8,203.6,,36.1,6,7,5,6,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,2060,8,1,1,340,7,1,1,1,0,1,1,1,1,1
2017010506010105,201701050601010516,2017-01-05,2017,105,06,1,1,5,8,16,2014102741,アルミランテ,1,3,01103,尾関知人,00733,吉田豊,56.0,46.6,,0.0,0,13,13,32.6,10,204.8,112,36.4,14,14,15,15,7,,12,000,703,000,000,703,,2000,17,C,1215,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010601,2017-01-05,2017,105,06,1,1,6,1,1,2014101705,ライズスクリュー,2,3,01125,小野次郎,01140,横山和生,54.0,45.4,+,1.2,0,16,16,85.4,14,200.0,3,42.8,1,1,1,2,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010602,2017-01-05,2017,105,06,1,1,6,1,2,2014105130,キャリアベスト,1,3,00405,小西一男,01092,津村明秀,56.0,49.2,,0.0,0,12,12,16.9,9,159.1,2,41.4,14,13,6,11,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010603,2017-01-05,2017,105,06,1,1,6,2,3,2014100629,ノーブルサターン,1,3,01113,牧浦充徳,01099,鮫島良太,56.0,50.2,-,0.2,0,10,10,13.6,7,158.2,212,40.1,10,10,12,14,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010604,2017-01-05,2017,105,06,1,1,6,2,4,2014105439,ダイワドノヴァン,1,3,00390,池上昌弘,01043,北村宏司,56.0,53.4,,0.0,0,9,9,2.9,1,157.8,34,40.1,3,3,6,3,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010605,2017-01-05,2017,105,06,1,1,6,3,5,2014110014,リゾネーター,1,3,01106,牧光二,01162,木幡巧也,54.0,53.2,+,1.8,0,1,1,10.6,5,156.0,,38.8,2,2,2,1,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,1060,5,1,1,410,8,1,1,1,0,1,1,1,1,1
2017010506010106,201701050601010606,2017-01-05,2017,105,06,1,1,6,3,6,2014100285,アポロユッキー,2,3,00436,堀井雅広,00733,吉田豊,54.0,49.6,+,0.4,0,7,7,45.6,12,157.6,K,39.4,10,10,12,11,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010607,2017-01-05,2017,105,06,1,1,6,4,7,2014103937,ピアノイッチョウ,2,3,00349,尾形充弘,01095,吉田隼人,54.0,52.6,+,0.8,0,14,14,120.6,15,159.5,K,41.9,15,15,4,7,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010608,2017-01-05,2017,105,06,1,1,6,4,8,2014105851,ビービーガウディ,1,3,01067,久保田貴,00422,内田博幸,56.0,46.8,+,1.0,0,3,3,11.2,6,157.2,K,39.2,5,5,11,5,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,310,6,3,1,1,0,0,0,1,0,1
2017010506010106,201701050601010609,2017-01-05,2017,105,06,1,1,6,5,9,2014104553,キャプテンキング,1,3,01077,加藤和宏,01153,木幡初也,54.0,48.4,,0.0,0,2,2,15.5,8,157.1,7,38.7,13,13,15,14,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,310,5,2,1,1,0,0,1,1,0,1
2017010506010106,201701050601010610,2017-01-05,2017,105,06,1,1,6,5,10,2014105895,スターストラック,1,3,00341,栗田博憲,01161,菊沢一樹,53.0,51.8,+,2.2,0,5,5,46.2,13,157.4,114,39.3,5,5,12,9,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010611,2017-01-05,2017,105,06,1,1,6,6,11,2014102862,ローズプリンスダム,1,3,01048,畠山吉宏,01109,黛弘人,56.0,46.2,-,0.2,0,4,4,8.6,4,157.2,H,39.8,3,3,3,3,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010612,2017-01-05,2017,105,06,1,1,6,6,12,2014104374,パレスハングリー,2,3,01012,大江原哲,01158,野中悠太,51.0,46.2,-,0.8,0,8,8,35.7,11,157.7,34,40.0,8,8,6,7,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010613,2017-01-05,2017,105,06,1,1,6,7,13,2014102617,アンノートル,1,3,00390,池上昌弘,01085,松岡正海,56.0,47.8,+,1.2,0,14,14,7.7,3,159.5,D,41.9,5,5,4,6,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010614,2017-01-05,2017,105,06,1,1,6,7,14,2014101733,マッシュクール,1,3,00415,菅原泰夫,01134,嶋田純次,56.0,49.4,+,1.2,0,13,13,359.0,16,159.4,2,41.7,10,10,6,11,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010615,2017-01-05,2017,105,06,1,1,6,8,15,2014106238,カーネリアン,2,3,01059,加藤征弘,01096,大野拓弥,54.0,48.2,+,0.2,0,11,11,18.9,10,158.8,312,40.1,15,15,16,16,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010106,201701050601010616,2017-01-05,2017,105,06,1,1,6,8,16,2014104102,スマートエレメンツ,1,3,01097,鹿戸雄一,05386,戸崎圭太,56.0,49.4,-,0.4,0,6,6,7.3,2,157.5,12,39.7,8,8,6,9,7,,12,000,005,000,000,005,,1800,24,,1245,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010701,2017-01-05,2017,105,06,1,1,7,1,1,2013105900,アクート,1,4,00420,宗像義忠,05243,柴山雄一,56.0,42.6,-,0.4,0,11,11,8.5,3,215.9,K,35.8,15,15,15,14,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010702,2017-01-05,2017,105,06,1,1,7,1,2,2013109024,ウインブルースカイ,1,4,01080,清水英克,01158,野中悠太,53.0,46.4,-,0.4,0,15,15,287.1,16,216.5,134,36.8,12,12,10,10,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010703,2017-01-05,2017,105,06,1,1,7,2,3,2011103583,キュリオスティー,2,6,01054,戸田博文,01162,木幡巧也,53.0,45.2,+,0.4,0,10,10,29.9,7,215.8,K,36.0,14,14,14,13,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010704,2017-01-05,2017,105,06,1,1,7,2,4,2013105928,レジェ,2,4,01102,大竹正博,05386,戸崎圭太,54.0,42.8,+,0.6,0,4,4,2.5,1,215.5,114,35.8,10,10,10,10,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010705,2017-01-05,2017,105,06,1,1,7,3,5,2011106046,アートフェスタ,1,6,01056,本間忍,00641,柴田善臣,57.0,51.6,+,1.6,0,6,6,40.4,10,215.6,K,36.2,8,7,5,9,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010706,2017-01-05,2017,105,06,1,1,7,3,6,2013102016,バレエダンサー,2,4,01103,尾関知人,01150,石川裕紀,53.0,45.8,+,0.8,0,12,12,37.9,9,215.9,K,36.5,5,5,5,4,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010707,2017-01-05,2017,105,06,1,1,7,4,7,2013102672,サンアンダーソン,1,4,01010,中野栄治,01143,原田和真,54.0,55.2,+,1.0,0,14,14,186.9,15,216.2,12,37.1,3,3,2,2,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010708,2017-01-05,2017,105,06,1,1,7,4,8,2012106200,ウインブルーローズ,1,5,00359,高橋祥泰,01096,大野拓弥,57.0,48.4,+,0.2,0,3,3,85.8,13,215.3,H,35.8,12,12,5,4,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,1000,11,3,1,1,0,0,0,1,0,1
2017010506010107,201701050601010709,2017-01-05,2017,105,06,1,1,7,5,9,2011104713,マイネルフレスコ,1,6,00359,高橋祥泰,01092,津村明秀,57.0,47.6,+,0.2,0,1,1,10.2,4,215.3,,35.9,9,7,5,4,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,1020,4,1,1,250,3,1,1,1,0,1,1,1,1,1
2017010506010107,201701050601010710,2017-01-05,2017,105,06,1,1,7,5,10,2012101073,メルドオール,1,5,00359,高橋祥泰,01109,黛弘人,57.0,45.0,-,0.2,0,8,8,82.2,12,215.7,34,36.0,10,10,10,10,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010711,2017-01-05,2017,105,06,1,1,7,6,11,2012104289,キーフォーサクセス,1,5,01119,田中剛,01095,吉田隼人,57.0,45.4,+,0.8,0,7,7,16.3,6,215.6,H,36.2,5,5,5,4,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010712,2017-01-05,2017,105,06,1,1,7,6,12,2013102245,ウインシンフォニア,1,4,01010,中野栄治,01085,松岡正海,56.0,48.2,+,0.2,0,13,13,76.2,11,216.1,1,37.0,2,2,2,4,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010713,2017-01-05,2017,105,06,1,1,7,7,13,2013103589,イチダイ,1,4,00380,柄崎孝,00422,内田博幸,56.0,53.8,+,1.0,0,2,2,2.9,2,215.3,K,36.1,3,3,4,2,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,140,1,2,1,1,0,0,1,1,0,1
2017010506010107,201701050601010714,2017-01-05,2017,105,06,1,1,7,7,14,2012104336,アイノカケハシ,2,5,01047,勢司和浩,01140,横山和生,55.0,43.4,+,1.6,0,5,5,30.0,8,215.5,H,35.4,16,15,15,14,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010715,2017-01-05,2017,105,06,1,1,7,8,15,2012100793,クラウンジーニアス,1,5,01106,牧光二,00629,木幡初広,57.0,51.2,+,1.4,0,16,16,122.5,14,217.8,8,38.1,7,7,10,14,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010107,201701050601010716,2017-01-05,2017,105,06,1,1,7,8,16,2012100734,マイネルシュバリエ,1,5,00353,和田正道,01091,丹内祐次,57.0,50.2,+,0.2,0,9,9,12.3,5,215.8,K,36.9,1,1,1,1,7,,14,000,000,005,005,005,,2200,18,C,1315,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010801,2017-01-05,2017,105,06,1,1,8,1,1,2012102855,ハイヴォルテージ,1,5,00435,藤原辰雄,01153,木幡初也,55.0,45.6,,0.0,0,6,6,209.6,15,156.6,134,39.1,14,14,15,11,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010802,2017-01-05,2017,105,06,1,1,8,1,2,2013101526,エネスク,1,4,01143,和田雄二,01025,勝浦正樹,56.0,50.8,+,0.4,0,2,2,8.2,5,155.6,12,39.4,1,1,1,1,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,210,3,2,1,1,0,0,1,1,0,1
2017010506010108,201701050601010803,2017-01-05,2017,105,06,1,1,8,2,3,2012104515,イダクァイマ,1,5,01118,高柳瑞樹,01043,北村宏司,57.0,52.2,+,0.8,0,13,13,62.7,10,157.1,1,40.0,10,10,13,15,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010804,2017-01-05,2017,105,06,1,1,8,2,4,2013103739,モルゲンロート,1,4,01152,竹内正洋,01117,丸田恭介,56.0,47.4,+,0.2,0,14,14,32.1,8,157.1,K,40.5,12,12,7,6,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010805,2017-01-05,2017,105,06,1,1,8,3,5,2013106143,リアリスト,1,4,01020,相沢郁,01095,吉田隼人,56.0,48.2,-,0.2,0,12,12,47.0,9,156.9,K,40.0,12,12,12,11,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010806,2017-01-05,2017,105,06,1,1,8,3,6,2013101325,モンスターキング,1,4,01147,武井亮,00663,蛯名正義,56.0,49.6,+,2.6,0,16,16,6.9,3,159.0,3,42.7,2,2,2,2,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010807,2017-01-05,2017,105,06,1,1,8,4,7,2012104360,エバーキュート,2,5,01059,加藤征弘,01096,大野拓弥,55.0,45.0,-,0.2,0,7,7,3.4,2,156.6,K,39.9,7,6,10,9,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010808,2017-01-05,2017,105,06,1,1,8,4,8,2013105498,スウィフトレイド,1,4,01070,堀宣行,01088,川田将雅,56.0,50.6,+,1.4,0,1,1,3.4,1,155.5,,39.0,7,6,5,4,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,340,1,1,1,160,2,1,1,1,0,1,1,1,1,1
2017010506010108,201701050601010809,2017-01-05,2017,105,06,1,1,8,5,9,2011100368,ワイルドコットン,1,6,01150,池上昌和,05243,柴山雄一,57.0,50.0,,0.0,0,9,9,68.9,11,156.7,K,40.4,3,2,2,2,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010810,2017-01-05,2017,105,06,1,1,8,5,10,2011104070,デジタルフラッシュ,1,6,01008,杉浦宏昭,01150,石川裕紀,56.0,48.6,+,2.0,0,4,4,75.2,12,156.2,114,39.4,10,10,10,9,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010811,2017-01-05,2017,105,06,1,1,8,6,11,2011103763,ヴィスビー,2,6,01096,粕谷昌央,00689,江田照男,55.0,48.4,+,0.8,0,15,15,142.5,14,158.5,9,41.9,5,4,7,11,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010812,2017-01-05,2017,105,06,1,1,8,6,12,2013104779,ビークイック,1,4,00408,田中清隆,01162,木幡巧也,54.0,46.0,-,1.4,0,3,3,23.3,7,156.0,212,39.5,6,8,5,6,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,500,8,3,1,1,0,0,0,1,0,1
2017010506010108,201701050601010813,2017-01-05,2017,105,06,1,1,8,7,13,2013103722,ピントゥリッキオ,2,4,01150,池上昌和,01077,石橋脩,54.0,46.6,+,1.0,0,11,11,100.9,13,156.8,H,38.9,16,16,16,16,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010814,2017-01-05,2017,105,06,1,1,8,7,14,2013105463,ブレスアロット,1,4,01118,高柳瑞樹,05386,戸崎圭太,56.0,45.8,+,0.2,0,10,10,9.3,6,156.8,34,40.2,9,9,7,6,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010815,2017-01-05,2017,105,06,1,1,8,8,15,2012105747,ソルプレーサ,1,5,00436,堀井雅広,00422,内田博幸,57.0,53.6,+,0.8,0,8,8,7.4,4,156.7,K,40.3,4,4,4,4,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010108,201701050601010816,2017-01-05,2017,105,06,1,1,8,8,16,2013101647,ケイツートール,1,4,01131,蛯名利弘,01109,黛弘人,56.0,50.4,+,0.4,0,5,5,237.2,16,156.3,12,39.0,14,14,14,11,7,,14,000,000,010,010,010,,1800,24,,1345,16,16,1,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010109,201701050601010901,2017-01-05,2017,105,06,1,1,9,1,1,2014101390,グリトニル,1,3,00411,浅見秀一,00422,内田博幸,56.0,42.2,-,0.2,0,8,8,26.4,9,135.0,H,35.5,0,13,14,13,7,E,12,000,999,000,000,999,,1600,18,C,1420,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010109,201701050601010902,2017-01-05,2017,105,06,1,1,9,1,2,2014106049,ナイトバナレット,1,3,01075,矢作芳人,01038,中谷雄太,56.0,47.4,+,0.2,0,1,1,6.2,3,134.7,,35.3,0,16,12,13,7,E,12,000,999,000,000,999,,1600,18,C,1420,16,16,0,0,0,,,,,,,,,,,,,1,1,620,3,1,1,200,3,1,1,1,0,1,1,1,1,1
2017010506010109,201701050601010903,2017-01-05,2017,105,06,1,1,9,2,3,2014100934,ラッシュアウト,1,3,01127,栗田徹,01109,黛弘人,56.0,43.8,+,0.4,0,14,14,140.2,13,135.8,34,37.6,0,1,1,1,7,E,12,000,999,000,000,999,,1600,18,C,1420,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010109,201701050601010904,2017-01-05,2017,105,06,1,1,9,2,4,2014103950,インフルエンサー,1,3,00402,谷原義明,01117,丸田恭介,56.0,43.8,,0.0,0,13,13,186.2,15,135.7,K,36.2,0,10,14,13,7,E,12,000,999,000,000,999,,1600,18,C,1420,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
2017010506010109,201701050601010905,2017-01-05,2017,105,06,1,1,9,3,5,2014100786,ドウディ,1,3,01035,佐藤吉勝,00663,蛯名正義,56.0,49.0,+,0.6,0,9,9,12.9,6,135.2,112,36.5,0,8,5,7,7,E,12,000,999,000,000,999,,1600,18,C,1420,16,16,0,0,0,,,,,,,,,,,,,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0
