table_name,column_name,data_type,notnull,default_value,primary_key
NL_KS,HatuSyori1Hatusyoriid,TEXT,0,,0
NL_KS,HatuSyori1SyussoTosu,INTEGER,0,,0
NL_KS,HatuSyori1KettoNum,TEXT,0,,0
NL_KS,HatuSyori1Bamei,TEXT,0,,0
NL_KS,HatuSyori2Hatusyoriid,TEXT,0,,0
NL_KS,HatuSyori2SyussoTosu,INTEGER,0,,0
NL_KS,HatuSyori2KettoNum,TEXT,0,,0
NL_KS,HatuSyori2Bamei,TEXT,0,,0
NL_KS,SaikinJyusyo1SaikinJyusyoid,TEXT,0,,0
NL_KS,SaikinJyusyo1Hondai,TEXT,0,,0
NL_KS,SaikinJyusyo1Ryakusyo10,TEXT,0,,0
NL_KS,SaikinJyusyo1Ryakusyo6,TEXT,0,,0
NL_KS,SaikinJyusyo1Ryakusyo3,TEXT,0,,0
NL_KS,SaikinJyusyo1GradeCD,TEXT,0,,0
NL_KS,SaikinJyusyo1SyussoTosu,INTEGER,0,,0
NL_KS,SaikinJyusyo1KettoNum,TEXT,0,,0
NL_KS,SaikinJyusyo1Bamei,TEXT,0,,0
NL_KS,SaikinJyusyo2SaikinJyusyoid,TEXT,0,,0
NL_KS,SaikinJyusyo2Hondai,TEXT,0,,0
NL_KS,SaikinJyusyo2Ryakusyo10,TEXT,0,,0
NL_KS,SaikinJyusyo2Ryakusyo6,TEXT,0,,0
NL_KS,SaikinJyusyo2Ryakusyo3,TEXT,0,,0
NL_KS,SaikinJyusyo2GradeCD,TEXT,0,,0
NL_KS,SaikinJyusyo2SyussoTosu,INTEGER,0,,0
NL_KS,SaikinJyusyo2KettoNum,TEXT,0,,0
NL_KS,SaikinJyusyo2Bamei,TEXT,0,,0
NL_KS,SaikinJyusyo3SaikinJyusyoid,TEXT,0,,0
NL_KS,SaikinJyusyo3Hondai,TEXT,0,,0
NL_KS,SaikinJyusyo3Ryakusyo10,TEXT,0,,0
NL_KS,SaikinJyusyo3Ryakusyo6,TEXT,0,,0
NL_KS,SaikinJyusyo3Ryakusyo3,TEXT,0,,0
NL_KS,SaikinJyusyo3GradeCD,TEXT,0,,0
NL_KS,SaikinJyusyo3SyussoTosu,INTEGER,0,,0
NL_KS,SaikinJyusyo3KettoNum,TEXT,0,,0
NL_KS,SaikinJyusyo3Bamei,TEXT,0,,0
NL_KS,crlf,TEXT,0,,0
NL_NC,RecordSpec,TEXT,0,,0
NL_NC,DataKubun,TEXT,0,,0
NL_NC,MakeDate,TEXT,0,,0
NL_NC,JyoCD,TEXT,0,,1
NL_NC,JyoName,TEXT,0,,0
NL_NC,JyoName_Ryaku,TEXT,0,,0
NL_NC,JyoName_Eng,TEXT,0,,0
NL_NC,Address,TEXT,0,,0
NL_NC,TelNum,TEXT,0,,0
NL_NC,RecordDelimiter,TEXT,0,,0
NL_NU,RecordSpec,TEXT,0,,0
NL_NU,UmaID,TEXT,0,,1
NL_NU,TorokuNum,TEXT,0,,0
NL_NU,Reserved,TEXT,0,,0
NL_NU,BirthDate,TEXT,0,,0
NL_NU,Bamei,TEXT,0,,0
NL_O1,RecordSpec,TEXT,0,,0
NL_O1,DataKubun,TEXT,0,,0
NL_O1,MakeDate,TEXT,0,,0
NL_O1,Year,INTEGER,0,,1
NL_O1,MonthDay,INTEGER,0,,2
NL_O1,JyoCD,TEXT,0,,3
NL_O1,Kaiji,INTEGER,0,,4
NL_O1,Nichiji,INTEGER,0,,5
NL_O1,RaceNum,INTEGER,0,,6
NL_O1,HassoTime,TEXT,0,,0
NL_O1,TorokuTosu,INTEGER,0,,0
NL_O1,SyussoTosu,INTEGER,0,,0
NL_O1,TanFlag,TEXT,0,,0
NL_O1,FukuFlag,TEXT,0,,0
NL_O1,WakurenFlag,TEXT,0,,0
NL_O1,FukuChakubaraiKey,TEXT,0,,0
NL_O1,Umaban,INTEGER,0,,7
NL_O1,TanOdds,REAL,0,,0
NL_O1,TanNinki,INTEGER,0,,0
NL_O1,FukuUmaban,INTEGER,0,,0
NL_O1,FukuOddsLow,REAL,0,,0
NL_O1,FukuOddsHigh,REAL,0,,0
NL_O1,FukuNinki,INTEGER,0,,0
NL_O1,Kumi,TEXT,0,,0
NL_O1,WakurenOdds,REAL,0,,0
NL_O1,WakurenNinki,INTEGER,0,,0
NL_O1,TanVote,BIGINT,0,,0
NL_O1,FukuVote,BIGINT,0,,0
NL_O1,WakurenVote,BIGINT,0,,0
NL_O2,RecordSpec,TEXT,0,,0
NL_O2,DataKubun,TEXT,0,,0
NL_O2,MakeDate,TEXT,0,,0
NL_O2,Year,INTEGER,0,,1
NL_O2,MonthDay,INTEGER,0,,2
NL_O2,JyoCD,TEXT,0,,3
NL_O2,Kaiji,INTEGER,0,,4
NL_O2,Nichiji,INTEGER,0,,5
NL_O2,RaceNum,INTEGER,0,,6
NL_O2,HassoTime,TEXT,0,,0
NL_O2,TorokuTosu,INTEGER,0,,0
NL_O2,SyussoTosu,INTEGER,0,,0
NL_O2,UmarenFlag,TEXT,0,,0
NL_O2,Kumi,TEXT,0,,7
NL_O2,Odds,REAL,0,,0
NL_O2,Ninki,INTEGER,0,,0
NL_O2,Vote,BIGINT,0,,0
NL_O3,RecordSpec,TEXT,0,,0
NL_O3,DataKubun,TEXT,0,,0
NL_O3,MakeDate,TEXT,0,,0
NL_O3,Year,INTEGER,0,,1
NL_O3,MonthDay,INTEGER,0,,2
NL_O3,JyoCD,TEXT,0,,3
NL_O3,Kaiji,INTEGER,0,,4
NL_O3,Nichiji,INTEGER,0,,5
NL_O3,RaceNum,INTEGER,0,,6
NL_O3,HassoTime,TEXT,0,,0
NL_O3,TorokuTosu,INTEGER,0,,0
NL_O3,SyussoTosu,INTEGER,0,,0
NL_O3,WideFlag,TEXT,0,,0
NL_O3,Kumi,TEXT,0,,7
NL_O3,OddsLow,REAL,0,,0
NL_O3,OddsHigh,REAL,0,,0
NL_O3,Ninki,INTEGER,0,,0
NL_O3,Vote,BIGINT,0,,0
NL_O4,RecordSpec,TEXT,0,,0
NL_O4,DataKubun,TEXT,0,,0
NL_O4,MakeDate,TEXT,0,,0
NL_O4,Year,INTEGER,0,,1
NL_O4,MonthDay,INTEGER,0,,2
NL_O4,JyoCD,TEXT,0,,3
NL_O4,Kaiji,INTEGER,0,,4
NL_O4,Nichiji,INTEGER,0,,5
NL_O4,RaceNum,INTEGER,0,,6
NL_O4,HassoTime,TEXT,0,,0
NL_O4,TorokuTosu,INTEGER,0,,0
NL_O4,SyussoTosu,INTEGER,0,,0
NL_O4,UmatanFlag,TEXT,0,,0
NL_O4,Kumi,TEXT,0,,7
NL_O4,Odds,REAL,0,,0
NL_O4,Ninki,INTEGER,0,,0
NL_O4,Vote,BIGINT,0,,0
NL_O5,RecordSpec,TEXT,0,,0
NL_O5,DataKubun,TEXT,0,,0
NL_O5,MakeDate,TEXT,0,,0
NL_O5,Year,INTEGER,0,,1
NL_O5,MonthDay,INTEGER,0,,2
NL_O5,JyoCD,TEXT,0,,3
NL_O5,Kaiji,INTEGER,0,,4
NL_O5,Nichiji,INTEGER,0,,5
NL_O5,RaceNum,INTEGER,0,,6
NL_O5,HassoTime,TEXT,0,,0
NL_O5,TorokuTosu,INTEGER,0,,0
NL_O5,SyussoTosu,INTEGER,0,,0
NL_O5,SanrenpukuFlag,TEXT,0,,0
NL_O5,Kumi,TEXT,0,,7
NL_O5,Odds,REAL,0,,0
NL_O5,Ninki,INTEGER,0,,0
NL_O5,Vote,BIGINT,0,,0
NL_O6,RecordSpec,TEXT,0,,0
NL_O6,DataKubun,TEXT,0,,0
NL_O6,MakeDate,TEXT,0,,0
NL_O6,Year,INTEGER,0,,1
NL_O6,MonthDay,INTEGER,0,,2
NL_O6,JyoCD,TEXT,0,,3
NL_O6,Kaiji,INTEGER,0,,4
NL_O6,Nichiji,INTEGER,0,,5
NL_O6,RaceNum,INTEGER,0,,6
NL_O6,HassoTime,TEXT,0,,0
NL_O6,TorokuTosu,INTEGER,0,,0
NL_O6,SyussoTosu,INTEGER,0,,0
NL_O6,SanrentanFlag,TEXT,0,,0
NL_O6,Kumi,TEXT,0,,7
NL_O6,Odds,REAL,0,,0
NL_O6,Ninki,INTEGER,0,,0
NL_O6,Vote,BIGINT,0,,0
NL_OA,RecordSpec,TEXT,0,,0
NL_OA,DataKubun,TEXT,0,,0
NL_OA,MakeDate,TEXT,0,,0
NL_OA,KaisaiDate,TEXT,0,,1
NL_OA,JyoCD,TEXT,0,,2
NL_OA,Kaiji,TEXT,0,,3
NL_OA,Nichiji,TEXT,0,,4
NL_OA,RaceNum,TEXT,0,,5
NL_OA,OddsType,TEXT,0,,6
NL_OA,Kumi,TEXT,0,,7
NL_OA,Odds,REAL,0,,0
NL_OA,Ninki,INTEGER,0,,0
NL_RA,RecordSpec,TEXT,0,,0
NL_RA,DataKubun,TEXT,0,,0
NL_RA,MakeDate,TEXT,0,,0
NL_RA,Year,INTEGER,0,,1
NL_RA,MonthDay,INTEGER,0,,2
NL_RA,JyoCD,TEXT,0,,3
NL_RA,Kaiji,INTEGER,0,,4
NL_RA,Nichiji,INTEGER,0,,5
NL_RA,RaceNum,INTEGER,0,,6
NL_RA,YoubiCD,TEXT,0,,0
NL_RA,TokuNum,TEXT,0,,0
NL_RA,Hondai,TEXT,0,,0
NL_RA,Fukudai,TEXT,0,,0
NL_RA,Kakko,TEXT,0,,0
NL_RA,HondaiEng,TEXT,0,,0
NL_RA,FukudaiEng,TEXT,0,,0
NL_RA,KakkoEng,TEXT,0,,0
NL_RA,Ryakusyo10,TEXT,0,,0
NL_RA,Ryakusyo6,TEXT,0,,0
NL_RA,Ryakusyo3,TEXT,0,,0
NL_RA,Kubun,TEXT,0,,0
NL_RA,Nkai,TEXT,0,,0
NL_RA,GradeCD,TEXT,0,,0
NL_RA,GradeCDBefore,TEXT,0,,0
NL_RA,SyubetuCD,TEXT,0,,0
NL_RA,KigoCD,TEXT,0,,0
NL_RA,JyuryoCD,TEXT,0,,0
NL_RA,JyokenCD1,TEXT,0,,0
NL_RA,JyokenCD2,TEXT,0,,0
NL_RA,JyokenCD3,TEXT,0,,0
NL_RA,JyokenCD4,TEXT,0,,0
NL_RA,JyokenCD5,TEXT,0,,0
NL_RA,JyokenName,TEXT,0,,0
NL_RA,Kyori,INTEGER,0,,0
NL_RA,KyoriBefore,INTEGER,0,,0
NL_RA,TrackCD,TEXT,0,,0
NL_RA,TrackCDBefore,TEXT,0,,0
NL_RA,CourseKubunCD,TEXT,0,,0
NL_RA,CourseKubunCDBefore,TEXT,0,,0
NL_RA,Honsyokin1,REAL,0,,0
NL_RA,Honsyokin2,REAL,0,,0
NL_RA,Honsyokin3,REAL,0,,0
NL_RA,Honsyokin4,REAL,0,,0
NL_RA,HassoTime,TEXT,0,,0
NL_RA,HassoTimeBefore,TEXT,0,,0
NL_RA,TorokuTosu,INTEGER,0,,0
NL_RA,SyussoTosu,INTEGER,0,,0
NL_RA,NyusenTosu,INTEGER,0,,0
NL_RA,TenkoCD,TEXT,0,,0
NL_RA,SibaBabaCD,TEXT,0,,0
NL_RA,DirtBabaCD,TEXT,0,,0
NL_RA,LapTime,TEXT,0,,0
NL_RA,SyogaiMileTime,TEXT,0,,0
NL_RA,Haron3F,REAL,0,,0
NL_RA,Haron4F,REAL,0,,0
NL_RA,Haron3L,REAL,0,,0
NL_RA,Haron4L,REAL,0,,0
NL_RA,Corner,TEXT,0,,0
NL_RA,Syukaisu,INTEGER,0,,0
NL_RA,TsukaJyuni,TEXT,0,,0
NL_RA,RecordUpKubun,TEXT,0,,0
NL_RA,Crlf,TEXT,0,,0
NL_RC,RecordSpec,TEXT,0,,0
NL_RC,DataKubun,TEXT,0,,0
NL_RC,MakeDate,TEXT,0,,0
NL_RC,RecInfoKubun,TEXT,0,,7
NL_RC,Year,INTEGER,0,,1
NL_RC,MonthDay,INTEGER,0,,2
NL_RC,JyoCD,TEXT,0,,3
NL_RC,Kaiji,INTEGER,0,,4
NL_RC,Nichiji,INTEGER,0,,5
NL_RC,RaceNum,INTEGER,0,,6
NL_RC,TokuNum,TEXT,0,,0
NL_RC,Hondai,TEXT,0,,0
NL_RC,GradeCD,TEXT,0,,0
NL_RC,SyubetuCD_TrackCD,TEXT,0,,0
NL_RC,Kyori,INTEGER,0,,0
NL_RC,RecKubun,TEXT,0,,0
NL_RC,RecTime,REAL,0,,0
NL_RC,TenkoCD,TEXT,0,,0
NL_RC,SibaBabaCD,TEXT,0,,0
NL_RC,DirtBabaCD,TEXT,0,,0
NL_RC,RecUmaKettoNum1,TEXT,0,,0
NL_RC,RecUmaBamei1,TEXT,0,,0
NL_RC,RecUmaUmaKigoCD1,TEXT,0,,0
NL_RC,RecUmaSexCD1,TEXT,0,,0
NL_RC,RecUmaChokyosiCode1,TEXT,0,,0
NL_RC,RecUmaChokyosiName1,TEXT,0,,0
NL_RC,RecUmaFutan1,REAL,0,,0
NL_RC,RecUmaKisyuCode1,TEXT,0,,0
NL_RC,RecUmaKisyuName1,TEXT,0,,0
NL_RC,RecUmaKettoNum2,TEXT,0,,0
NL_RC,RecUmaBamei2,TEXT,0,,0
NL_RC,RecordDelimiter,TEXT,0,,0
NL_SE,RecordSpec,TEXT,0,,0
NL_SE,DataKubun,TEXT,0,,0
NL_SE,MakeDate,TEXT,0,,0
NL_SE,Year,INTEGER,0,,1
NL_SE,MonthDay,INTEGER,0,,2
NL_SE,JyoCD,TEXT,0,,3
NL_SE,Kaiji,INTEGER,0,,4
NL_SE,Nichiji,INTEGER,0,,5
NL_SE,RaceNum,INTEGER,0,,6
NL_SE,Wakuban,INTEGER,0,,0
NL_SE,Umaban,INTEGER,0,,7
NL_SE,KettoNum,TEXT,0,,0
NL_SE,Bamei,TEXT,0,,0
NL_SE,UmaKigoCD,TEXT,0,,0
NL_SE,SexCD,TEXT,0,,0
NL_SE,HinsyuCD,TEXT,0,,0
NL_SE,KeiroCD,TEXT,0,,0
NL_SE,Barei,INTEGER,0,,0
NL_SE,TozaiCD,TEXT,0,,0
NL_SE,ChokyosiCode,TEXT,0,,0
NL_SE,ChokyosiRyakusyo,TEXT,0,,0
NL_SE,BanusiCode,TEXT,0,,0
NL_SE,BanusiName,TEXT,0,,0
NL_SE,Fukusyoku,TEXT,0,,0
NL_SE,Reserved_229,TEXT,0,,0
NL_SE,Futan,REAL,0,,0
NL_SE,FutanBefore,REAL,0,,0
NL_SE,Blinker,TEXT,0,,0
NL_SE,Reserved_296,TEXT,0,,0
NL_SE,KisyuCode,TEXT,0,,0
NL_SE,KisyuCodeBefore,TEXT,0,,0
NL_SE,KisyuRyakusyo,TEXT,0,,0
NL_SE,KisyuRyakusyoBefore,TEXT,0,,0
NL_SE,MinaraiCD,TEXT,0,,0
NL_SE,MinaraiCDBefore,TEXT,0,,0
NL_SE,BaTaijyu,REAL,0,,0
NL_SE,ZogenFugo,TEXT,0,,0
NL_SE,ZogenSa,REAL,0,,0
NL_SE,IJyoCD,TEXT,0,,0
NL_SE,NyusenJyuni,INTEGER,0,,0
NL_SE,KakuteiJyuni,INTEGER,0,,0
NL_SE,DochakuKubun,TEXT,0,,0
NL_SE,DochakuTosu,INTEGER,0,,0
NL_SE,Time,REAL,0,,0
NL_SE,ChakusaCD,TEXT,0,,0
NL_SE,ChakusaCDP,TEXT,0,,0
NL_SE,ChakusaCDPP,TEXT,0,,0
NL_SE,Jyuni1c,INTEGER,0,,0
NL_SE,Jyuni2c,INTEGER,0,,0
NL_SE,Jyuni3c,INTEGER,0,,0
NL_SE,Jyuni4c,INTEGER,0,,0
NL_SE,Odds,REAL,0,,0
NL_SE,Ninki,INTEGER,0,,0
NL_SE,Honsyokin,REAL,0,,0
NL_SE,Fukasyokin,REAL,0,,0
NL_SE,Reserved_382,TEXT,0,,0
NL_SE,Reserved_385,TEXT,0,,0
NL_SE,HaronTimeL4,REAL,0,,0
NL_SE,HaronTimeL3,REAL,0,,0
NL_SE,KettoNum1,TEXT,0,,0
NL_SE,Bamei1,TEXT,0,,0
NL_SE,TimeDiff,REAL,0,,0
NL_SE,RecordUpKubun,TEXT,0,,0
NL_SE,DMKubun,TEXT,0,,0
NL_SE,DMTime,REAL,0,,0
NL_SE,DMGosaP,REAL,0,,0
NL_SE,DMGosaM,REAL,0,,0
NL_SE,DMJyuni,INTEGER,0,,0
NL_SE,KyakusituKubun,TEXT,0,,0
NL_SE,Reserved_462,TEXT,0,,0
NL_SK,RecordSpec,TEXT,0,,0
NL_SK,DataKubun,TEXT,0,,0
NL_SK,MakeDate,TEXT,0,,0
NL_SK,KettoNum,TEXT,0,,1
NL_SK,BirthDate,TEXT,0,,0
NL_SK,SexCD,TEXT,0,,0
NL_SK,HinsyuCD,TEXT,0,,0
NL_SK,KeiroCD,TEXT,0,,0
NL_SK,SankuMochiKubun,TEXT,0,,0
NL_SK,ImportYear,INTEGER,0,,0
NL_SK,BreederCode,TEXT,0,,0
NL_SK,SanchiName,TEXT,0,,0
NL_SK,FNum,TEXT,0,,0
NL_SK,RecordDelimiter,TEXT,0,,0
NL_TC,RecordSpec,TEXT,0,,0
NL_TC,DataKubun,TEXT,0,,0
NL_TC,MakeDate,TEXT,0,,0
NL_TC,Year,INTEGER,0,,1
NL_TC,MonthDay,INTEGER,0,,2
NL_TC,JyoCD,TEXT,0,,3
NL_TC,Kaiji,INTEGER,0,,4
NL_TC,Nichiji,INTEGER,0,,5
NL_TC,RaceNum,INTEGER,0,,6
NL_TC,HappyoTime,TEXT,0,,0
NL_TC,AtoJi,TEXT,0,,0
NL_TC,AtoFun,TEXT,0,,0
NL_TC,MaeJi,TEXT,0,,0
NL_TC,MaeFun,TEXT,0,,0
NL_TK,RecordSpec,TEXT,0,,0
NL_TK,DataKubun,TEXT,0,,0
NL_TK,MakeDate,TEXT,0,,0
NL_TK,Year,INTEGER,0,,1
NL_TK,MonthDay,INTEGER,0,,2
NL_TK,JyoCD,TEXT,0,,3
NL_TK,Kaiji,INTEGER,0,,4
NL_TK,Nichiji,INTEGER,0,,5
NL_TK,RaceNum,INTEGER,0,,6
NL_TK,YoubiCD,TEXT,0,,0
NL_TK,TokuNum,TEXT,0,,0
NL_TK,Hondai,TEXT,0,,0
NL_TK,Fukudai,TEXT,0,,0
NL_TK,Kakko,TEXT,0,,0
NL_TK,HondaiEng,TEXT,0,,0
NL_TK,FukudaiEng,TEXT,0,,0
NL_TK,KakkoEng,TEXT,0,,0
NL_TK,RaceRyakusyo10,TEXT,0,,0
NL_TK,RaceRyakusyo6,TEXT,0,,0
NL_TK,RaceRyakusyo3,TEXT,0,,0
NL_TK,RaceMeiKubun,TEXT,0,,0
NL_TK,JyusyoKaiji,INTEGER,0,,0
NL_TK,GradeCD,TEXT,0,,0
NL_TK,SyubetuCD,TEXT,0,,0
NL_TK,KigoCD,TEXT,0,,0
NL_TK,JyuryoCD,TEXT,0,,0
NL_TK,JyokenCD2,TEXT,0,,0
NL_TK,JyokenCD3,TEXT,0,,0
NL_TK,JyokenCD4,TEXT,0,,0
NL_TK,JyokenCD5,TEXT,0,,0
NL_TK,JyokenCDYoung,TEXT,0,,0
NL_TK,Kyori,INTEGER,0,,0
NL_TK,TrackCD,TEXT,0,,0
NL_TK,CourseKubun,TEXT,0,,0
NL_TK,HandeHappyoDate,TEXT,0,,0
NL_TK,TorokuTosu,INTEGER,0,,0
NL_TK,RenbanNum,INTEGER,0,,0
NL_TK,KettoNum,TEXT,0,,7
NL_TK,Bamei,TEXT,0,,0
NL_TK,UmaKigoCD,TEXT,0,,0
NL_TK,SexCD,TEXT,0,,0
NL_TK,TozaiCD,TEXT,0,,0
NL_TK,ChokyosiCode,TEXT,0,,0
NL_TK,ChokyosiRyakusyo,TEXT,0,,0
NL_TK,Futan,REAL,0,,0
NL_TK,Koryu,TEXT,0,,0
NL_TK,RecordBreak,TEXT,0,,0
NL_TM,RecordSpec,TEXT,0,,0
NL_TM,DataKubun,TEXT,0,,0
NL_TM,MakeDate,TEXT,0,,0
NL_TM,Year,INTEGER,0,,1
NL_TM,MonthDay,INTEGER,0,,2
NL_TM,JyoCD,TEXT,0,,3
NL_TM,Kaiji,INTEGER,0,,4
NL_TM,Nichiji,INTEGER,0,,5
NL_TM,RaceNum,INTEGER,0,,6
NL_TM,MakeHM,TEXT,0,,0
NL_TM,Umaban,INTEGER,0,,7
NL_TM,TMScore,INTEGER,0,,0
NL_TM,RecordDelimiter,TEXT,0,,0
NL_UM,RecordSpec,TEXT,0,,0
NL_UM,DataKubun,TEXT,0,,0
NL_UM,MakeDate,TEXT,0,,0
NL_UM,KettoNum,TEXT,0,,1
NL_UM,DelKubun,TEXT,0,,0
NL_UM,RegDate,TEXT,0,,0
NL_UM,DelDate,TEXT,0,,0
NL_UM,BirthDate,TEXT,0,,0
NL_UM,Bamei,TEXT,0,,0
NL_UM,BameiKana,TEXT,0,,0
NL_UM,BameiEng,TEXT,0,,0
NL_UM,ZaikyuFlag,INTEGER,0,,0
NL_UM,Reserved,TEXT,0,,0
NL_UM,UmaKigoCD,TEXT,0,,0
NL_UM,SexCD,TEXT,0,,0
NL_UM,HinsyuCD,TEXT,0,,0
NL_UM,KeiroCD,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum1,TEXT,0,,0
NL_UM,Ketto3InfoBamei1,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum2,TEXT,0,,0
NL_UM,Ketto3InfoBamei2,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum3,TEXT,0,,0
NL_UM,Ketto3InfoBamei3,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum4,TEXT,0,,0
NL_UM,Ketto3InfoBamei4,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum5,TEXT,0,,0
NL_UM,Ketto3InfoBamei5,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum6,TEXT,0,,0
NL_UM,Ketto3InfoBamei6,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum7,TEXT,0,,0
NL_UM,Ketto3InfoBamei7,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum8,TEXT,0,,0
NL_UM,Ketto3InfoBamei8,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum9,TEXT,0,,0
NL_UM,Ketto3InfoBamei9,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum10,TEXT,0,,0
NL_UM,Ketto3InfoBamei10,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum11,TEXT,0,,0
NL_UM,Ketto3InfoBamei11,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum12,TEXT,0,,0
NL_UM,Ketto3InfoBamei12,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum13,TEXT,0,,0
NL_UM,Ketto3InfoBamei13,TEXT,0,,0
NL_UM,Ketto3InfoHansyokuNum14,TEXT,0,,0
NL_UM,Ketto3InfoBamei14,TEXT,0,,0
NL_UM,TozaiCD,TEXT,0,,0
NL_UM,ChokyosiCode,TEXT,0,,0
NL_UM,ChokyosiRyakusyo,TEXT,0,,0
NL_UM,Syotai,TEXT,0,,0
NL_UM,BreederCode,TEXT,0,,0
NL_UM,BreederName,TEXT,0,,0
NL_UM,SanchiName,TEXT,0,,0
NL_UM,BanusiCode,TEXT,0,,0
NL_UM,BanusiName,TEXT,0,,0
NL_UM,RuikeiHonsyoHeiti,REAL,0,,0
NL_UM,RuikeiHonsyoSyogai,REAL,0,,0
NL_UM,RuikeiFukaHeichi,REAL,0,,0
NL_UM,RuikeiFukaSyogai,REAL,0,,0
NL_UM,RuikeiSyutokuHeichi,REAL,0,,0
NL_UM,RuikeiSyutokuSyogai,REAL,0,,0
NL_UM,Reserved_1107,TEXT,0,,0
NL_WC,RecordSpec,TEXT,0,,0
NL_WC,DataKubun,TEXT,0,,0
NL_WC,MakeDate,TEXT,0,,0
NL_WC,TresenKubun,TEXT,0,,0
NL_WC,ChokyoDate,TEXT,0,,1
NL_WC,ChokyoTime,TEXT,0,,2
NL_WC,KettoNum,TEXT,0,,3
NL_WC,Course,TEXT,0,,4
NL_WC,BabaMawari,TEXT,0,,0
NL_WC,reserved,TEXT,0,,0
NL_WC,HaronTime10Total,REAL,0,,0
NL_WC,LapTime_2000M_1800M,REAL,0,,0
NL_WC,HaronTime9Total,REAL,0,,0
NL_WC,LapTime_1800M_1600M,REAL,0,,0
NL_WC,HaronTime8Total,REAL,0,,0
NL_WC,LapTime_1600M_1400M,REAL,0,,0
NL_WC,HaronTime7Total,REAL,0,,0
NL_WC,LapTime_1400M_1200M,REAL,0,,0
NL_WC,HaronTime6Total,REAL,0,,0
NL_WC,LapTime_1200M_1000M,REAL,0,,0
NL_WC,HaronTime5Total,REAL,0,,0
NL_WC,LapTime_1000M_800M,REAL,0,,0
NL_WC,HaronTime4Total,REAL,0,,0
NL_WC,LapTime_800M_600M,REAL,0,,0
NL_WC,HaronTime3Total,REAL,0,,0
NL_WC,LapTime_600M_400M,REAL,0,,0
NL_WC,HaronTime2Total,REAL,0,,0
NL_WC,LapTime_400M_200M,REAL,0,,0
NL_WC,LapTime_200M_0M,REAL,0,,0
NL_WC,RecordDelimiter,TEXT,0,,0
NL_WE,RecordSpec,TEXT,0,,0
NL_WE,DataKubun,TEXT,0,,0
NL_WE,MakeDate,TEXT,0,,0
NL_WE,Year,INTEGER,0,,1
NL_WE,MonthDay,INTEGER,0,,2
NL_WE,JyoCD,TEXT,0,,3
NL_WE,Kaiji,INTEGER,0,,4
NL_WE,Nichiji,INTEGER,0,,5
NL_WE,HappyoTime,TEXT,0,,0
NL_WE,HenkoID,TEXT,0,,6
NL_WE,TenkoState,TEXT,0,,0
NL_WE,SibaBabaState,TEXT,0,,0
NL_WE,DirtBabaState,TEXT,0,,0
NL_WE,TenkoState2,TEXT,0,,0
NL_WE,SibaBabaState2,TEXT,0,,0
NL_WE,DirtBabaState2,TEXT,0,,0
NL_WE,RecordDelimiter,TEXT,0,,0
NL_WF,RecordSpec,TEXT,0,,0
NL_WF,DataKubun,TEXT,0,,0
NL_WF,MakeDate,TEXT,0,,0
NL_WF,Year,INTEGER,0,,1
NL_WF,MonthDay,INTEGER,0,,2
NL_WF,Yobi1,TEXT,0,,0
NL_WF,RaceInfo1,TEXT,0,,0
NL_WF,RaceInfo2,TEXT,0,,0
NL_WF,RaceInfo3,TEXT,0,,0
NL_WF,RaceInfo4,TEXT,0,,0
NL_WF,RaceInfo5,TEXT,0,,0
NL_WF,Yobi2,TEXT,0,,0
NL_WF,HatubaiHyosu,BIGINT,0,,0
NL_WF,YukoHyosu,BIGINT,0,,0
NL_WF,HenkanFlag,TEXT,0,,0
NL_WF,FuseirituFlag,TEXT,0,,0
NL_WF,TekichuNasiFlag,TEXT,0,,0
NL_WF,CarryOverStart,BIGINT,0,,0
NL_WF,CarryOverBalance,BIGINT,0,,0
NL_WF,Kumi,TEXT,0,,0
NL_WF,PayJyushosiki,BIGINT,0,,0
NL_WF,TekichuHyosu,BIGINT,0,,0
NL_WF,Yobi3,TEXT,0,,0
NL_WF,RecordDelimiter,TEXT,0,,0
NL_WH,RecordSpec,TEXT,0,,0
NL_WH,DataKubun,TEXT,0,,0
NL_WH,MakeDate,TEXT,0,,0
NL_WH,Year,INTEGER,0,,1
NL_WH,MonthDay,INTEGER,0,,2
NL_WH,JyoCD,TEXT,0,,3
NL_WH,Kaiji,INTEGER,0,,4
NL_WH,Nichiji,INTEGER,0,,5
NL_WH,HappyoTime,TEXT,0,,6
NL_WH,HenkoID,TEXT,0,,7
NL_WH,AtoTenkoCD,TEXT,0,,0
NL_WH,AtoSibaBabaCD,TEXT,0,,0
NL_WH,AtoDirtBabaCD,TEXT,0,,0
NL_WH,MaeTenkoCD,TEXT,0,,0
