race_id,year,JyoCD,se_runner_rows,o1_runner_rows,ra_toroku_tosu,ra_syusso_tosu,o1_toroku_tosu,o1_syusso_tosu,missing_o1_rows,valid_tan_rows,has_count_anomaly
2020121309060412,2020,09,15,15,15,15,15,15,0,15,0
2020121906050501,2020,06,16,16,16,16,16,16,0,16,0
2020121906050502,2020,06,16,16,16,16,16,16,0,16,0
2020121906050503,2020,06,16,16,16,16,16,16,0,16,0
2020121906050504,2020,06,16,16,16,16,16,16,0,16,0
2020121906050505,2020,06,15,15,15,15,15,15,0,15,0
2020121906050506,2020,06,16,16,16,16,16,16,0,16,0
2020121906050507,2020,06,16,16,16,16,16,16,0,16,0
2020121906050508,2020,06,11,11,11,10,11,10,0,10,1
2020121906050509,2020,06,12,12,12,12,12,12,0,12,0
2020121906050510,2020,06,16,16,16,16,16,16,0,16,0
2020121906050511,2020,06,16,16,16,16,16,16,0,16,0
2020121906050512,2020,06,15,15,15,15,15,15,0,15,0
2020121907030501,2020,07,16,16,16,16,16,16,0,16,0
2020121907030502,2020,07,11,11,11,11,11,11,0,11,0
2020121907030503,2020,07,16,16,16,16,16,16,0,16,0
2020121907030504,2020,07,14,14,14,14,14,14,0,14,0
2020121907030505,2020,07,14,14,14,14,14,14,0,14,0
2020121907030506,2020,07,16,16,16,16,16,16,0,16,0
2020121907030507,2020,07,18,18,18,18,18,18,0,18,0
2020121907030508,2020,07,16,16,16,16,16,16,0,16,0
2020121907030509,2020,07,18,18,18,18,18,18,0,18,0
2020121907030510,2020,07,14,14,14,14,14,14,0,14,0
2020121907030511,2020,07,12,12,12,12,12,12,0,12,0
2020121907030512,2020,07,16,16,16,16,16,16,0,16,0
2020121909060501,2020,09,16,16,16,16,16,16,0,16,0
2020121909060502,2020,09,16,16,16,16,16,16,0,16,0
2020121909060503,2020,09,16,16,16,16,16,16,0,16,0
2020121909060504,2020,09,18,18,18,18,18,18,0,18,0
2020121909060505,2020,09,18,18,18,18,18,18,0,18,0
2020121909060506,2020,09,14,14,14,14,14,14,0,14,0
2020121909060507,2020,09,9,9,9,9,9,9,0,9,0
2020121909060508,2020,09,11,11,11,11,11,11,0,11,0
2020121909060509,2020,09,14,14,14,14,14,14,0,14,0
2020121909060510,2020,09,11,11,11,11,11,11,0,11,0
2020121909060511,2020,09,16,16,16,16,16,16,0,16,0
2020121909060512,2020,09,16,16,16,16,16,16,0,0,0
2020122006050601,2020,06,16,16,16,16,16,16,0,0,0
2020122006050602,2020,06,16,16,16,15,16,15,0,0,1
2020122006050603,2020,06,16,16,16,16,16,16,0,0,0
2020122006050604,2020,06,18,18,18,18,18,18,0,0,0
2020122006050605,2020,06,16,16,16,16,16,16,0,0,0
2020122006050606,2020,06,15,15,15,15,15,15,0,0,0
2020122006050607,2020,06,16,16,16,16,16,16,0,0,0
2020122006050608,2020,06,16,16,16,16,16,16,0,0,0
2020122006050609,2020,06,11,11,11,11,11,11,0,0,0
2020122006050610,2020,06,16,16,16,16,16,16,0,0,0
2020122006050611,2020,06,15,15,15,15,15,15,0,0,0
2020122006050612,2020,06,16,16,16,16,16,16,0,0,0
2020122007030601,2020,07,16,16,16,16,16,16,0,0,0
2020122007030602,2020,07,16,16,16,16,16,16,0,0,0
2020122007030603,2020,07,16,16,16,16,16,16,0,0,0
2020122007030604,2020,07,13,13,13,13,13,13,0,0,0
2020122007030605,2020,07,18,18,18,18,18,18,0,0,0
2020122007030606,2020,07,13,13,13,13,13,13,0,0,0
2020122007030607,2020,07,18,18,18,18,18,18,0,10,0
2020122007030608,2020,07,18,18,18,18,18,18,0,18,0
2020122007030609,2020,07,18,18,18,18,18,18,0,18,0
2020122007030610,2020,07,16,16,16,16,16,16,0,16,0
2020122007030611,2020,07,16,16,16,16,16,16,0,16,0
2020122007030612,2020,07,11,11,11,11,11,11,0,11,0
2020122009060601,2020,09,16,16,16,15,16,15,0,15,1
2020122009060602,2020,09,16,16,16,16,16,16,0,16,0
2020122009060603,2020,09,16,16,16,16,16,16,0,16,0
2020122009060604,2020,09,18,18,18,18,18,18,0,18,0
2020122009060605,2020,09,9,9,9,9,9,9,0,9,0
2020122009060606,2020,09,18,18,18,18,18,18,0,18,0
2020122009060607,2020,09,16,16,16,16,16,16,0,16,0
2020122009060608,2020,09,14,14,14,14,14,14,0,14,0
2020122009060609,2020,09,18,18,18,18,18,18,0,18,0
2020122009060610,2020,09,16,16,16,16,16,16,0,16,0
2020122009060611,2020,09,16,16,16,16,16,16,0,16,0
2020122009060612,2020,09,16,16,16,16,16,16,0,16,0
2020122606050701,2020,06,16,16,16,16,16,16,0,16,0
2020122606050702,2020,06,16,16,16,16,16,16,0,16,0
2020122606050703,2020,06,18,18,18,18,18,18,0,0,0
2020122606050704,2020,06,16,16,16,16,16,16,0,0,0
2020122606050705,2020,06,16,16,16,16,16,16,0,0,0
2020122606050706,2020,06,15,15,15,15,15,15,0,0,0
2020122606050707,2020,06,16,16,16,16,16,16,0,0,0
2020122606050708,2020,06,16,16,16,16,16,16,0,0,0
2020122606050709,2020,06,18,18,18,18,18,18,0,0,0
2020122606050710,2020,06,16,16,16,16,16,16,0,0,0
2020122606050711,2020,06,15,15,15,15,15,15,0,0,0
2020122606050712,2020,06,14,14,14,14,14,14,0,0,0
2020122609060701,2020,09,16,16,16,16,16,16,0,0,0
2020122609060702,2020,09,15,15,15,15,15,15,0,0,0
2020122609060703,2020,09,16,16,16,16,16,16,0,0,0
2020122609060704,2020,09,18,18,18,18,18,18,0,0,0
2020122609060705,2020,09,11,11,11,11,11,11,0,0,0
2020122609060706,2020,09,9,9,9,9,9,9,0,0,0
2020122609060707,2020,09,16,16,16,16,16,16,0,0,0
2020122609060708,2020,09,9,9,9,9,9,9,0,0,0
2020122609060709,2020,09,16,16,16,16,16,16,0,0,0
2020122609060710,2020,09,11,11,11,11,11,11,0,0,0
2020122609060711,2020,09,16,16,16,16,16,16,0,0,0
2020122609060712,2020,09,16,16,16,16,16,16,0,0,0
2020122706050801,2020,06,16,16,16,15,16,15,0,0,1
2020122706050802,2020,06,16,16,16,16,16,16,0,0,0
2020122706050803,2020,06,16,16,16,16,16,16,0,0,0
2020122706050804,2020,06,16,16,16,16,16,16,0,0,0
2020122706050805,2020,06,18,18,18,18,18,18,0,0,0
2020122706050806,2020,06,16,16,16,16,16,16,0,0,0
2020122706050807,2020,06,16,16,16,16,16,16,0,0,0
2020122706050808,2020,06,16,16,16,16,16,16,0,0,0
2020122706050809,2020,06,16,16,16,16,16,16,0,0,0
2020122706050810,2020,06,16,16,16,16,16,16,0,0,0
2020122706050811,2020,06,16,16,16,16,16,16,0,0,0
2020122706050812,2020,06,16,16,16,16,16,16,0,0,0
2020122709060801,2020,09,14,14,14,14,14,14,0,0,0
2020122709060802,2020,09,16,16,16,16,16,16,0,0,0
2020122709060803,2020,09,10,10,10,10,10,10,0,0,0
2020122709060804,2020,09,16,16,16,16,16,16,0,0,0
2020122709060805,2020,09,13,13,13,13,13,13,0,0,0
2020122709060806,2020,09,18,18,18,17,18,17,0,0,1
2020122709060807,2020,09,5,5,5,5,5,5,0,0,0
2020122709060808,2020,09,15,15,15,15,15,15,0,0,0
2020122709060809,2020,09,13,13,13,13,13,13,0,0,0
2020122709060810,2020,09,16,16,16,16,16,16,0,0,0
2020122709060811,2020,09,16,16,16,16,16,16,0,0,0
2020122709060812,2020,09,14,14,14,13,14,13,0,0,1
2021010506010101,2021,06,16,16,16,16,16,16,0,0,0
2021010506010102,2021,06,16,16,16,16,16,16,0,0,0
2021010506010103,2021,06,11,11,11,11,11,11,0,0,0
2021010506010104,2021,06,15,15,15,15,15,15,0,0,0
2021010506010105,2021,06,16,16,16,16,16,16,0,0,0
2021010506010106,2021,06,11,11,11,11,11,11,0,0,0
2021010506010107,2021,06,16,16,16,16,16,16,0,0,0
2021010506010108,2021,06,16,16,16,16,16,16,0,0,0
2021010506010109,2021,06,16,16,16,16,16,16,0,0,0
2021010506010110,2021,06,12,12,12,12,12,12,0,0,0
2021010506010111,2021,06,17,17,17,17,17,17,0,0,0
2021010506010112,2021,06,13,13,13,13,13,13,0,0,0
2021010507010101,2021,07,11,11,11,11,11,11,0,0,0
2021010507010102,2021,07,16,16,16,16,16,16,0,0,0
2021010507010103,2021,07,14,14,14,14,14,14,0,0,0
2021010507010104,2021,07,11,11,11,11,11,11,0,0,0
2021010507010105,2021,07,16,16,16,16,16,16,0,0,0
2021010507010106,2021,07,8,8,8,8,8,8,0,0,0
2021010507010107,2021,07,16,16,16,16,16,16,0,0,0
2021010507010108,2021,07,16,16,16,16,16,16,0,0,0
2021010507010109,2021,07,16,16,16,15,16,15,0,0,1
2021010507010110,2021,07,14,14,14,14,14,14,0,0,0
2021010507010111,2021,07,16,16,16,16,16,16,0,0,0
2021010507010112,2021,07,15,15,15,15,15,15,0,0,0
2021010906010201,2021,06,16,16,16,15,16,15,0,0,1
2021010906010202,2021,06,16,16,16,15,16,15,0,0,1
2021010906010203,2021,06,16,16,16,16,16,16,0,0,0
2021010906010204,2021,06,16,16,16,16,16,16,0,0,0
2021010906010205,2021,06,16,16,16,16,16,16,0,0,0
2021010906010206,2021,06,16,16,16,16,16,16,0,0,0
2021010906010207,2021,06,16,16,16,16,16,16,0,0,0
2021010906010208,2021,06,14,14,14,14,14,14,0,0,0
2021010906010209,2021,06,13,13,13,13,13,13,0,0,0
2021010906010210,2021,06,16,16,16,16,16,16,0,0,0
2021010906010211,2021,06,16,16,16,16,16,16,0,0,0
2021010906010212,2021,06,13,13,13,12,13,12,0,0,1
2021010907010201,2021,07,16,16,16,16,16,16,0,0,0
2021010907010202,2021,07,16,16,16,16,16,16,0,0,0
2021010907010203,2021,07,16,16,16,16,16,16,0,0,0
2021010907010204,2021,07,15,15,15,14,15,14,0,0,1
2021010907010205,2021,07,16,16,16,16,16,16,0,0,0
2021010907010206,2021,07,16,16,16,16,16,16,0,0,0
2021010907010207,2021,07,13,13,13,13,13,13,0,0,0
2021010907010208,2021,07,13,13,13,13,13,13,0,0,0
2021010907010209,2021,07,15,15,15,15,15,15,0,0,0
2021010907010210,2021,07,16,16,16,16,16,16,0,0,0
2021010907010211,2021,07,16,16,16,16,16,16,0,0,0
2021010907010212,2021,07,16,16,16,16,16,16,0,0,0
2021011006010301,2021,06,16,16,16,16,16,16,0,0,0
2021011006010302,2021,06,16,16,16,16,16,16,0,0,0
2021011006010303,2021,06,16,16,16,16,16,16,0,0,0
2021011006010304,2021,06,12,12,12,12,12,12,0,0,0
2021011006010305,2021,06,16,16,16,16,16,16,0,0,0
2021011006010306,2021,06,16,16,16,16,16,16,0,0,0
2021011006010307,2021,06,16,16,16,16,16,16,0,0,0
2021011006010308,2021,06,16,16,16,16,16,16,0,6,0
2021011006010309,2021,06,16,16,16,16,16,16,0,16,0
2021011006010310,2021,06,16,16,16,16,16,16,0,16,0
2021011006010311,2021,06,16,16,16,16,16,16,0,16,0
2021011006010312,2021,06,15,15,15,15,15,15,0,15,0
2021011007010301,2021,07,16,16,16,16,16,16,0,16,0
2021011007010302,2021,07,16,16,16,16,16,16,0,16,0
2021011007010303,2021,07,16,16,16,16,16,16,0,16,0
2021011007010304,2021,07,13,13,13,13,13,13,0,13,0
2021011007010305,2021,07,16,16,16,16,16,16,0,16,0
2021011007010306,2021,07,16,16,16,16,16,16,0,16,0
2021011007010307,2021,07,14,14,14,14,14,14,0,14,0
2021011007010308,2021,07,11,11,11,11,11,11,0,11,0
2021011007010309,2021,07,16,16,16,16,16,16,0,16,0
2021011007010310,2021,07,16,16,16,16,16,16,0,16,0
2021011007010311,2021,07,15,15,15,15,15,15,0,15,0
2021011007010312,2021,07,16,16,16,16,16,16,0,16,0
2021011106010401,2021,06,16,16,16,16,16,16,0,16,0
2021011106010402,2021,06,16,16,16,16,16,16,0,16,0
2021011106010403,2021,06,16,16,16,16,16,16,0,16,0
2021011106010404,2021,06,16,16,16,16,16,16,0,0,0
2021011106010405,2021,06,16,16,16,16,16,16,0,0,0
2021011106010406,2021,06,10,10,10,10,10,10,0,0,0
2021011106010407,2021,06,16,16,16,16,16,16,0,0,0
2021011106010408,2021,06,16,16,16,16,16,16,0,0,0
2021011106010409,2021,06,16,16,16,16,16,16,0,0,0
2021011106010410,2021,06,16,16,16,16,16,16,0,0,0
2021011106010411,2021,06,16,16,16,16,16,16,0,0,0
2021011106010412,2021,06,16,16,16,16,16,16,0,0,0
2021011107010401,2021,07,16,16,16,16,16,16,0,0,0
2021011107010402,2021,07,16,16,16,16,16,16,0,0,0
2021011107010403,2021,07,16,16,16,16,16,16,0,0,0
2021011107010404,2021,07,9,9,9,9,9,9,0,0,0
2021011107010405,2021,07,16,16,16,16,16,16,0,0,0
2021011107010406,2021,07,11,11,11,11,11,11,0,0,0
2021011107010407,2021,07,16,16,16,16,16,16,0,0,0
2021011107010408,2021,07,16,16,16,16,16,16,0,0,0
2021011107010409,2021,07,16,16,16,15,16,15,0,0,1
2021011107010410,2021,07,16,16,16,16,16,16,0,0,0
2021011107010411,2021,07,16,16,16,16,16,16,0,0,0
2021011107010412,2021,07,16,16,16,16,16,16,0,0,0
2021011606010501,2021,06,16,16,16,16,16,16,0,0,0
2021011606010502,2021,06,16,16,16,16,16,16,0,0,0
2021011606010503,2021,06,16,16,16,16,16,16,0,0,0
2021011606010504,2021,06,16,16,16,16,16,16,0,0,0
2021011606010505,2021,06,16,16,16,15,16,15,0,0,1
2021011606010506,2021,06,16,16,16,16,16,16,0,0,0
2021011606010507,2021,06,16,16,16,16,16,16,0,0,0
2021011606010508,2021,06,15,15,15,15,15,15,0,0,0
2021011606010509,2021,06,12,12,12,12,12,12,0,0,0
2021011606010510,2021,06,16,16,16,16,16,16,0,0,0
2021011606010511,2021,06,16,16,16,16,16,16,0,0,0
2021011606010512,2021,06,14,14,14,14,14,14,0,0,0
2021011607010501,2021,07,9,9,9,9,9,9,0,0,0
2021011607010502,2021,07,16,16,16,16,16,16,0,0,0
2021011607010503,2021,07,16,16,16,16,16,16,0,0,0
2021011607010504,2021,07,12,12,12,12,12,12,0,0,0
2021011607010505,2021,07,16,16,16,16,16,16,0,0,0
2021011607010506,2021,07,16,16,16,16,16,16,0,0,0
2021011607010507,2021,07,16,16,16,16,16,16,0,0,0
2021011607010508,2021,07,14,14,14,14,14,14,0,0,0
2021011607010509,2021,07,10,10,10,10,10,10,0,0,0
2021011607010510,2021,07,11,11,11,11,11,11,0,0,0
2021011607010511,2021,07,18,18,18,18,18,18,0,0,0
2021011607010512,2021,07,16,16,16,16,16,16,0,0,0
2021011610010101,2021,10,14,14,14,14,14,14,0,0,0
2021011610010102,2021,10,18,18,18,18,18,18,0,0,0
2021011610010103,2021,10,14,14,14,14,14,14,0,0,0
2021011610010104,2021,10,12,12,12,12,12,12,0,0,0
2021011610010105,2021,10,12,12,12,12,12,12,0,0,0
2021011610010106,2021,10,16,16,16,16,16,16,0,0,0
2021011610010107,2021,10,18,18,18,18,18,18,0,0,0
2021011610010108,2021,10,15,15,15,15,15,15,0,0,0
2021011610010109,2021,10,17,17,17,17,17,17,0,0,0
2021011610010110,2021,10,18,18,18,18,18,18,0,0,0
2021011610010111,2021,10,14,14,14,14,14,14,0,0,0
2021011610010112,2021,10,15,15,15,15,15,15,0,0,0
2021011706010601,2021,06,16,16,16,16,16,16,0,0,0
2021011706010602,2021,06,16,16,16,16,16,16,0,0,0
2021011706010603,2021,06,16,16,16,16,16,16,0,0,0
2021011706010604,2021,06,16,16,16,15,16,15,0,0,1
2021011706010605,2021,06,16,16,16,16,16,16,0,0,0
2021011706010606,2021,06,16,16,16,16,16,16,0,0,0
2021011706010607,2021,06,16,16,16,16,16,16,0,0,0
2021011706010608,2021,06,16,16,16,16,16,16,0,0,0
2021011706010609,2021,06,16,16,16,16,16,16,0,0,0
2021011706010610,2021,06,16,16,16,16,16,16,0,0,0
2021011706010611,2021,06,12,12,12,12,12,12,0,0,0
2021011706010612,2021,06,14,14,14,14,14,14,0,0,0
2021011707010601,2021,07,16,16,16,16,16,16,0,0,0
2021011707010602,2021,07,10,10,10,10,10,10,0,0,0
2021011707010603,2021,07,16,16,16,16,16,16,0,0,0
2021011707010604,2021,07,11,11,11,11,11,11,0,0,0
2021011707010605,2021,07,16,16,16,16,16,16,0,0,0
2021011707010606,2021,07,12,12,12,12,12,12,0,0,0
2021011707010607,2021,07,16,16,16,16,16,16,0,0,0
2021011707010608,2021,07,16,16,16,16,16,16,0,0,0
2021011707010609,2021,07,8,8,8,8,8,8,0,0,0
2021011707010610,2021,07,16,16,16,16,16,16,0,0,0
2021011707010611,2021,07,16,16,16,16,16,16,0,0,0
2021011707010612,2021,07,13,13,13,13,13,13,0,0,0
2021011710010201,2021,10,8,8,8,8,8,8,0,0,0
2021011710010202,2021,10,18,18,18,18,18,18,0,0,0
2021011710010203,2021,10,14,14,14,14,14,14,0,0,0
2021011710010204,2021,10,12,12,12,12,12,12,0,0,0
2021011710010205,2021,10,18,18,18,18,18,18,0,0,0
2021011710010206,2021,10,14,14,14,14,14,14,0,0,0
2021011710010207,2021,10,9,9,9,9,9,9,0,0,0
2021011710010208,2021,10,16,16,16,16,16,16,0,0,0
2021011710010209,2021,10,18,18,18,18,18,18,0,0,0
2021011710010210,2021,10,16,16,16,16,16,16,0,0,0
2021011710010211,2021,10,16,16,16,16,16,16,0,0,0
2021011710010212,2021,10,13,13,13,13,13,13,0,0,0
2021012306010701,2021,06,16,16,16,16,16,16,0,0,0
2021012306010702,2021,06,13,13,13,13,13,13,0,0,0
2021012306010703,2021,06,16,16,16,16,16,16,0,0,0
2021012306010704,2021,06,16,16,16,16,16,16,0,0,0
2021012306010705,2021,06,16,16,16,16,16,16,0,0,0
2021012306010706,2021,06,10,10,10,10,10,10,0,0,0
2021012306010707,2021,06,16,16,16,16,16,16,0,0,0
2021012306010708,2021,06,14,14,14,14,14,14,0,0,0
2021012306010709,2021,06,8,8,8,8,8,8,0,0,0
2021012306010710,2021,06,14,14,14,14,14,14,0,0,0
2021012306010711,2021,06,14,14,14,14,14,14,0,0,0
2021012306010712,2021,06,16,16,16,16,16,16,0,0,0
2021012307010701,2021,07,12,12,12,12,12,12,0,0,0
2021012307010702,2021,07,11,11,11,11,11,11,0,0,0
2021012307010703,2021,07,10,10,10,10,10,10,0,0,0
2021012307010704,2021,07,11,11,11,11,11,11,0,0,0
2021012307010705,2021,07,11,11,11,11,11,11,0,0,0
2021012307010706,2021,07,12,12,12,12,12,12,0,0,0
2021012307010707,2021,07,16,16,16,16,16,16,0,0,0
2021012307010708,2021,07,11,11,11,11,11,11,0,0,0
2021012307010709,2021,07,9,9,9,9,9,9,0,0,0
2021012307010710,2021,07,7,7,7,7,7,7,0,0,0
2021012307010711,2021,07,16,16,16,16,16,16,0,0,0
2021012307010712,2021,07,16,16,16,16,16,16,0,0,0
2021012310010301,2021,10,11,11,11,11,11,11,0,0,0
2021012310010302,2021,10,10,10,10,10,10,10,0,0,0
2021012310010303,2021,10,12,12,12,12,12,12,0,0,0
2021012310010304,2021,10,12,12,12,12,12,12,0,0,0
2021012310010305,2021,10,12,12,12,12,12,12,0,0,0
2021012310010306,2021,10,12,12,12,12,12,12,0,0,0
2021012310010307,2021,10,16,16,16,16,16,16,0,0,0
2021012310010308,2021,10,17,17,17,16,17,16,0,0,1
2021012310010309,2021,10,12,12,12,12,12,12,0,0,0
2021012310010310,2021,10,17,17,17,17,17,17,0,0,0
2021012310010311,2021,10,16,16,16,16,16,16,0,0,0
2021012310010312,2021,10,14,14,14,14,14,14,0,0,0
2021012406010801,2021,06,16,16,16,16,16,16,0,0,0
2021012406010802,2021,06,14,14,14,14,14,14,0,0,0
2021012406010803,2021,06,15,15,15,15,15,15,0,0,0
2021012406010804,2021,06,16,16,16,16,16,16,0,0,0
2021012406010805,2021,06,16,16,16,16,16,16,0,0,0
2021012406010806,2021,06,16,16,16,16,16,16,0,0,0
2021012406010807,2021,06,13,13,13,13,13,13,0,0,0
2021012406010808,2021,06,16,16,16,16,16,16,0,0,0
2021012406010809,2021,06,8,8,8,8,8,8,0,0,0
2021012406010810,2021,06,11,11,11,11,11,11,0,0,0
2021012406010811,2021,06,17,17,17,17,17,17,0,0,0
2021012406010812,2021,06,10,10,10,10,10,10,0,0,0
2021012407010801,2021,07,12,12,12,12,12,12,0,0,0
2021012407010802,2021,07,16,16,16,16,16,16,0,0,0
2021012407010803,2021,07,16,16,16,16,16,16,0,0,0
2021012407010804,2021,07,9,9,9,9,9,9,0,0,0
2021012407010805,2021,07,16,16,16,16,16,16,0,0,0
2021012407010806,2021,07,15,15,15,15,15,15,0,0,0
2021012407010807,2021,07,9,9,9,9,9,9,0,6,0
2021012407010808,2021,07,8,8,8,8,8,8,0,8,0
2021012407010809,2021,07,8,8,8,8,8,8,0,8,0
2021012407010810,2021,07,14,14,14,14,14,14,0,14,0
2021012407010811,2021,07,15,15,15,15,15,15,0,15,0
2021012407010812,2021,07,11,11,11,11,11,11,0,11,0
2021012410010401,2021,10,11,11,11,11,11,11,0,11,0
2021012410010402,2021,10,13,13,13,13,13,13,0,13,0
2021012410010403,2021,10,14,14,14,14,14,14,0,14,0
2021012410010404,2021,10,12,12,12,12,12,12,0,12,0
2021012410010405,2021,10,16,16,16,16,16,16,0,16,0
2021012410010406,2021,10,18,18,18,18,18,18,0,18,0
2021012410010407,2021,10,11,11,11,11,11,11,0,11,0
2021012410010408,2021,10,15,15,15,15,15,15,0,15,0
2021012410010409,2021,10,14,14,14,14,14,14,0,14,0
2021012410010410,2021,10,17,17,17,17,17,17,0,17,0
2021012410010411,2021,10,16,16,16,16,16,16,0,16,0
2021012410010412,2021,10,11,11,11,11,11,11,0,11,0
2021013005010101,2021,05,16,16,16,16,16,16,0,16,0
2021013005010102,2021,05,16,16,16,16,16,16,0,16,0
2021013005010103,2021,05,16,16,16,16,16,16,0,16,0
2021013005010104,2021,05,13,13,13,13,13,13,0,13,0
2021013005010105,2021,05,16,16,16,16,16,16,0,16,0
2021013005010106,2021,05,16,16,16,16,16,16,0,0,0
2021013005010107,2021,05,16,16,16,16,16,16,0,0,0
2021013005010108,2021,05,15,15,15,15,15,15,0,0,0
2021013005010109,2021,05,16,16,16,16,16,16,0,0,0
2021013005010110,2021,05,10,10,10,10,10,10,0,0,0
2021013005010111,2021,05,13,13,13,13,13,13,0,0,0
2021013005010112,2021,05,15,15,15,15,15,15,0,0,0
2021013007010901,2021,07,15,15,15,15,15,15,0,0,0
2021013007010902,2021,07,13,13,13,13,13,13,0,0,0
2021013007010903,2021,07,15,15,15,15,15,15,0,0,0
2021013007010904,2021,07,9,9,9,9,9,9,0,0,0
2021013007010905,2021,07,12,12,12,12,12,12,0,0,0
2021013007010906,2021,07,12,12,12,12,12,12,0,0,0
2021013007010907,2021,07,8,8,8,8,8,8,0,0,0
2021013007010908,2021,07,11,11,11,11,11,11,0,0,0
2021013007010909,2021,07,7,7,7,7,7,7,0,0,0
2021013007010910,2021,07,9,9,9,9,9,9,0,0,0
2021013007010911,2021,07,16,16,16,16,16,16,0,0,0
2021013007010912,2021,07,15,15,15,15,15,15,0,0,0
2021013010010501,2021,10,16,16,16,16,16,16,0,0,0
2021013010010502,2021,10,10,10,10,10,10,10,0,0,0
2021013010010503,2021,10,14,14,14,14,14,14,0,0,0
2021013010010504,2021,10,12,12,12,12,12,12,0,0,0
2021013010010505,2021,10,18,18,18,18,18,18,0,0,0
2021013010010506,2021,10,9,9,9,9,9,9,0,0,0
2021013010010507,2021,10,12,12,12,12,12,12,0,0,0
2021013010010508,2021,10,13,13,13,13,13,13,0,0,0
2021013010010509,2021,10,14,14,14,14,14,14,0,0,0
2021013010010510,2021,10,16,16,16,16,16,16,0,0,0
2021013010010511,2021,10,18,18,18,18,18,18,0,0,0
2021013010010512,2021,10,14,14,14,14,14,14,0,0,0
2021013105010201,2021,05,16,16,16,16,16,16,0,0,0
2021013105010202,2021,05,16,16,16,15,16,15,0,0,1
2021013105010203,2021,05,16,16,16,16,16,16,0,0,0
2021013105010204,2021,05,16,16,16,16,16,16,0,0,0
2021013105010205,2021,05,16,16,16,16,16,16,0,0,0
2021013105010206,2021,05,16,16,16,16,16,16,0,0,0
2021013105010207,2021,05,8,8,8,8,8,8,0,0,0
2021013105010208,2021,05,16,16,16,16,16,16,0,0,0
2021013105010209,2021,05,8,8,8,8,8,8,0,0,0
2021013105010210,2021,05,12,12,12,12,12,12,0,0,0
2021013105010211,2021,05,16,16,16,16,16,16,0,0,0
2021013105010212,2021,05,9,9,9,9,9,9,0,0,0
2021013107011001,2021,07,10,10,10,10,10,10,0,0,0
2021013107011002,2021,07,14,14,14,14,14,14,0,0,0
2021013107011003,2021,07,14,14,14,13,14,13,0,12,1
2021013107011004,2021,07,10,10,10,10,10,10,0,10,0
2021013107011005,2021,07,16,16,16,16,16,16,0,16,0
2021013107011006,2021,07,14,14,14,14,14,14,0,14,0
2021013107011007,2021,07,16,16,16,16,16,16,0,16,0
2021013107011008,2021,07,10,10,10,10,10,10,0,10,0
2021013107011009,2021,07,11,11,11,11,11,11,0,11,0
2021013107011010,2021,07,15,15,15,15,15,15,0,15,0
2021013107011011,2021,07,18,18,18,18,18,18,0,18,0
2021013107011012,2021,07,16,16,16,16,16,16,0,16,0
2021013110010601,2021,10,14,14,14,14,14,14,0,14,0
2021013110010602,2021,10,18,18,18,18,18,18,0,18,0
2021013110010603,2021,10,14,14,14,14,14,14,0,14,0
2021013110010604,2021,10,12,12,12,12,12,12,0,12,0
2021013110010605,2021,10,18,18,18,18,18,18,0,18,0
2021013110010606,2021,10,16,16,16,15,16,15,0,15,1
2021013110010607,2021,10,14,14,14,14,14,14,0,14,0
2021013110010608,2021,10,9,9,9,9,9,9,0,9,0
2021013110010609,2021,10,12,12,12,12,12,12,0,12,0
2021013110010610,2021,10,10,10,10,10,10,10,0,10,0
2021013110010611,2021,10,17,17,17,17,17,17,0,17,0
2021013110010612,2021,10,16,16,16,16,16,16,0,16,0
2021020605010301,2021,05,16,16,16,16,16,16,0,16,0
2021020605010302,2021,05,16,16,16,16,16,16,0,16,0
2021020605010303,2021,05,16,16,16,16,16,16,0,16,0
2021020605010304,2021,05,16,16,16,16,16,16,0,16,0
2021020605010305,2021,05,16,16,16,16,16,16,0,16,0
2021020605010306,2021,05,13,13,13,13,13,13,0,13,0
2021020605010307,2021,05,16,16,16,16,16,16,0,16,0
2021020605010308,2021,05,16,16,16,16,16,16,0,16,0
2021020605010309,2021,05,16,16,16,16,16,16,0,16,0
2021020605010310,2021,05,16,16,16,16,16,16,0,16,0
2021020605010311,2021,05,16,16,16,16,16,16,0,16,0
2021020605010312,2021,05,14,14,14,14,14,14,0,14,0
2021020607011101,2021,07,15,15,15,15,15,15,0,15,0
2021020607011102,2021,07,16,16,16,16,16,16,0,16,0
2021020607011103,2021,07,14,14,14,14,14,14,0,14,0
2021020607011104,2021,07,16,16,16,16,16,16,0,16,0
2021020607011105,2021,07,16,16,16,15,16,15,0,15,1
2021020607011106,2021,07,9,9,9,9,9,9,0,9,0
2021020607011107,2021,07,9,9,9,9,9,9,0,9,0
2021020607011108,2021,07,6,6,6,6,6,6,0,6,0
2021020607011109,2021,07,16,16,16,16,16,16,0,16,0
2021020607011110,2021,07,12,12,12,12,12,12,0,12,0
2021020607011111,2021,07,16,16,16,16,16,16,0,16,0
2021020607011112,2021,07,16,16,16,16,16,16,0,16,0
2021020610010701,2021,10,16,16,16,16,16,16,0,16,0
2021020610010702,2021,10,18,18,18,17,18,17,0,17,1
2021020610010703,2021,10,14,14,14,14,14,14,0,14,0
2021020610010704,2021,10,14,14,14,14,14,14,0,14,0
2021020610010705,2021,10,12,12,12,12,12,12,0,12,0
2021020610010706,2021,10,16,16,16,16,16,16,0,16,0
