race_id,year,JyoCD,se_runner_rows,o1_runner_rows,ra_toroku_tosu,ra_syusso_tosu,o1_toroku_tosu,o1_syusso_tosu,missing_o1_rows,valid_tan_rows,has_count_anomaly
2018070107030210,2018,07,16,16,16,14,16,14,0,0,1
2018070702020101,2018,02,10,10,10,9,10,9,0,0,1
2018070807030410,2018,07,14,14,14,13,14,13,0,0,1
2018071503020605,2018,03,16,16,16,15,16,15,0,0,1
2018071503020606,2018,03,15,15,15,14,15,14,0,0,1
2018071507030607,2018,07,16,16,16,15,16,15,0,0,1
2018071507030611,2018,07,16,16,16,15,16,15,0,0,1
2018072102020502,2018,02,13,13,13,12,13,12,0,0,1
2018072207030802,2018,07,18,18,18,17,18,17,0,0,1
2018072801010109,2018,01,13,13,13,12,13,12,0,0,1
2018072804020109,2018,04,17,17,17,16,17,16,0,0,1
2018072810020102,2018,10,16,16,16,15,16,15,0,0,1
2018072901010212,2018,01,10,10,10,9,10,9,0,9,1
2018072910020207,2018,10,16,16,16,15,16,15,0,15,1
2018072910020208,2018,10,17,17,17,16,17,16,0,16,1
2018080410020307,2018,10,18,18,18,17,18,17,0,17,1
2018080501010404,2018,01,16,16,16,15,16,15,0,15,1
2018080510020403,2018,10,16,16,16,15,16,15,0,0,1
2018081104020505,2018,04,15,15,15,14,15,14,0,0,1
2018081104020511,2018,04,18,18,18,17,18,17,0,0,1
2018081110020507,2018,10,16,16,16,15,16,15,0,0,1
2018081201010602,2018,01,14,14,14,13,14,13,0,8,1
2018081201010606,2018,01,12,12,12,11,12,11,0,11,1
2018081204020609,2018,04,18,18,18,17,18,17,0,17,1
2018081210020609,2018,10,9,9,9,8,9,8,0,0,1
2018081801020103,2018,01,14,14,14,13,14,13,0,0,1
2018081804020712,2018,04,18,18,18,17,18,17,0,0,1
2018081901020209,2018,01,13,13,13,12,13,12,0,12,1
2018081904020809,2018,04,11,11,11,10,11,10,0,10,1
2018081910020804,2018,10,16,16,16,14,16,14,0,14,1
2018082601020406,2018,01,14,14,14,13,14,13,0,0,1
2018082601020407,2018,01,14,14,14,13,14,13,0,0,1
2018082610021003,2018,10,18,18,18,17,18,17,0,0,1
2018090101020501,2018,01,14,14,14,13,14,13,0,0,1
2018090101020503,2018,01,14,14,14,13,14,13,0,0,1
2018090201020609,2018,01,14,14,14,13,14,13,0,0,1
2018090210021201,2018,10,18,18,18,17,18,17,0,0,1
2018090210021204,2018,10,16,16,16,15,16,15,0,0,1
2018090210021206,2018,10,18,18,18,17,18,17,0,0,1
2018090210021207,2018,10,16,16,16,15,16,15,0,0,1
2018090906040205,2018,06,16,16,16,15,16,15,0,0,1
2018091506040308,2018,06,16,16,16,15,16,15,0,15,1
2018091706040507,2018,06,15,15,15,14,15,14,0,0,1
2018092209040606,2018,09,16,16,16,15,16,15,0,0,1
2018092909040808,2018,09,16,16,16,14,16,14,0,0,1
2018093006040908,2018,06,16,16,16,15,16,15,0,15,1
2018093006040912,2018,06,16,16,16,15,16,15,0,15,1
2018093009040901,2018,09,12,0,12,0,,,12,0,1
2018093009040902,2018,09,10,0,10,0,,,10,0,1
2018093009040903,2018,09,16,0,16,0,,,16,0,1
2018093009040904,2018,09,6,0,6,0,,,6,0,1
2018093009040905,2018,09,13,0,13,0,,,13,0,1
2018093009040906,2018,09,16,0,16,0,,,16,0,1
2018093009040907,2018,09,18,0,18,0,,,18,0,1
2018093009040908,2018,09,16,0,16,0,,,16,0,1
2018093009040909,2018,09,8,0,8,0,,,8,0,1
2018093009040910,2018,09,9,0,9,0,,,9,0,1
2018093009040911,2018,09,7,0,7,0,,,7,0,1
